Fecha,Futuros,Precio Interno ($/125 Kg),TRM
2016-12-04,,910000.0,3061.04
2016-12-03,,910000.0,3061.04
2016-12-02,141.2,910000.0,3068.34
2016-12-01,141.8,900000.0,3085.6
2016-11-30,147.5,950000.0,3165.09
2016-11-29,149.9,980000.0,3142.2
2016-11-28,153.0,990000.0,3170.64
2016-11-27,,995000.0,3170.64
2016-11-26,,995000.0,3170.64
2016-11-25,152.3,995000.0,3187.97
2016-11-24,,1007000.0,3187.97
2016-11-23,154.65,1007000.0,3139.76
2016-11-22,157.25,1015000.0,3144.72
2016-11-21,158.65,1020000.0,3163.49
2016-11-20,,1020000.0,3163.49
2016-11-19,,1020000.0,3163.49
2016-11-18,157.85,1020000.0,3135.65
2016-11-17,159.3,1000000.0,3131.11
2016-11-16,161.25,1007000.0,3124.91
2016-11-15,161.8,1005000.0,3100.12
2016-11-14,161.8,1000000.0,3100.12
2016-11-13,,985000.0,3100.12
2016-11-12,,985000.0,3100.12
2016-11-11,159.45,985000.0,3100.12
2016-11-10,161.85,1000000.0,3012.12
2016-11-09,170.1,1020000.0,2984.78
2016-11-08,167.5,1000000.0,3070.4
2016-11-07,174.35,1065000.0,3070.4
2016-11-06,,1050000.0,3070.4
2016-11-05,,1050000.0,3070.4
2016-11-04,171.35,1050000.0,3071.12
2016-11-03,165.65,1020000.0,3070.54
2016-11-02,162.9,1005000.0,3026.68
2016-11-01,161.45,985000.0,2998.55
2016-10-31,164.15,990000.0,2967.66
2016-10-30,,990000.0,2967.66
2016-10-29,,990000.0,2967.66
2016-10-28,165.5,990000.0,2966.61
2016-10-27,164.8,985000.0,2965.18
2016-10-26,163.7,978000.0,2941.34
2016-10-25,164.5,970000.0,2929.83
2016-10-24,157.9,925000.0,2944.25
2016-10-23,,920000.0,2944.25
2016-10-22,,920000.0,2944.25
2016-10-21,156.1,920000.0,2934.03
2016-10-20,155.9,915000.0,2914.15
2016-10-19,157.85,920000.0,2905.93
2016-10-18,158.75,920000.0,2915.67
2016-10-17,157.1,915000.0,2915.67
2016-10-16,,910000.0,2915.67
2016-10-15,,910000.0,2915.67
2016-10-14,155.4,910000.0,2930.78
2016-10-13,152.7,900000.0,2919.18
2016-10-12,152.1,895000.0,2919.51
2016-10-11,150.8,890000.0,2913.96
2016-10-10,152.85,895000.0,2913.96
2016-10-09,,860000.0,2913.96
2016-10-08,,860000.0,2913.96
2016-10-07,148.0,860000.0,2924.8
2016-10-06,146.4,855000.0,2964.93
2016-10-05,148.2,885000.0,2963.06
2016-10-04,147.45,870000.0,2937.23
2016-10-03,147.55,865000.0,2880.08
2016-10-02,,870000.0,2880.08
2016-10-01,,870000.0,2880.08
2016-09-30,151.55,870000.0,2879.95
2016-09-29,150.15,855000.0,2914.11
2016-09-28,153.1,895000.0,2921.99
2016-09-27,153.7,897000.0,2917.58
2016-09-26,153.55,895000.0,2917.95
2016-09-25,,880000.0,2917.95
2016-09-24,,880000.0,2917.95
2016-09-23,151.4,880000.0,2862.52
2016-09-22,155.25,880000.0,2894.15
2016-09-21,156.55,900000.0,2911.11
2016-09-20,155.5,900000.0,2928.18
2016-09-19,151.5,885000.0,2956.58
2016-09-18,,870000.0,2956.58
2016-09-17,,870000.0,2956.58
2016-09-16,147.1,870000.0,2938.5
2016-09-15,147.6,825000.0,2972.65
2016-09-14,147.8,835000.0,2976.19
2016-09-13,147.35,834000.0,2942.29
2016-09-12,149.7,840000.0,2899.29
2016-09-11,,830000.0,2899.29
2016-09-10,,830000.0,2899.29
2016-09-09,149.95,830000.0,2846.13
2016-09-08,153.7,835000.0,2840.38
2016-09-07,153.85,835000.0,2887.64
2016-09-06,152.45,845000.0,2957.56
2016-09-05,,850000.0,2957.56
2016-09-04,,850000.0,2957.56
2016-09-03,,850000.0,2957.56
2016-09-02,150.1,850000.0,2986.36
2016-09-01,150.1,860000.0,2956.53
2016-08-31,145.9,825000.0,2933.82
2016-08-30,144.75,810000.0,2924.29
2016-08-29,144.0,800000.0,2882.69
2016-08-28,,795000.0,2882.69
2016-08-27,,795000.0,2882.69
2016-08-26,143.9,795000.0,2915.67
2016-08-25,143.5,800000.0,2938.28
2016-08-24,142.15,805000.0,2909.1
2016-08-23,145.3,825000.0,2883.89
2016-08-22,144.1,810000.0,2867.37
2016-08-21,,775000.0,2867.37
2016-08-20,,775000.0,2867.37
2016-08-19,138.8,775000.0,2884.02
2016-08-18,138.15,760000.0,2918.07
2016-08-17,135.05,750000.0,2905.3
2016-08-16,137.4,760000.0,2908.67
2016-08-15,136.95,755000.0,2908.67
2016-08-14,,755000.0,2908.67
2016-08-13,,755000.0,2908.67
2016-08-12,136.85,755000.0,2911.26
2016-08-11,137.7,760000.0,2954.9
2016-08-10,138.65,780000.0,2974.31
2016-08-09,141.1,800000.0,2992.5
2016-08-08,141.1,800000.0,3052.8
2016-08-07,,820000.0,3052.8
2016-08-06,,820000.0,3052.8
2016-08-05,142.5,820000.0,3079.83
2016-08-04,142.1,830000.0,3110.43
2016-08-03,140.4,830000.0,3084.81
2016-08-02,141.25,830000.0,3090.28
2016-08-01,143.45,850000.0,3081.75
2016-07-31,,865000.0,3081.75
2016-07-30,,865000.0,3081.75
2016-07-29,146.2,865000.0,3091.78
2016-07-28,142.15,847000.0,3073.52
2016-07-27,141.2,835000.0,3055.15
2016-07-26,141.6,835000.0,2997.25
2016-07-25,141.1,815000.0,2942.65
2016-07-24,,807000.0,2942.65
2016-07-23,,807000.0,2942.65
2016-07-22,141.9,807000.0,2928.67
2016-07-21,146.85,833000.0,2931.08
2016-07-20,147.0,835000.0,2931.08
2016-07-19,144.65,833000.0,2928.3
2016-07-18,147.8,850000.0,2923.46
2016-07-17,,835000.0,2923.46
2016-07-16,,835000.0,2923.46
2016-07-15,145.7,835000.0,2923.07
2016-07-14,150.3,865000.0,2936.53
2016-07-13,146.2,845000.0,2911.91
2016-07-12,145.95,835000.0,2929.81
2016-07-11,147.95,854000.0,2952.64
2016-07-10,,829000.0,2952.64
2016-07-09,,829000.0,2952.64
2016-07-08,142.75,829000.0,2986.49
2016-07-07,140.45,820000.0,3003.2
2016-07-06,141.95,834000.0,2966.87
2016-07-05,144.2,837000.0,2914.38
2016-07-04,,830000.0,2914.38
2016-07-03,,830000.0,2914.38
2016-07-02,,830000.0,2914.38
2016-07-01,144.85,830000.0,2919.01
2016-06-30,144.1,824000.0,2916.15
2016-06-29,142.85,815000.0,3005.18
2016-06-28,138.9,820000.0,3022.78
2016-06-27,134.5,800000.0,2972.92
2016-06-26,,790000.0,2972.92
2016-06-25,,790000.0,2972.92
2016-06-24,134.35,790000.0,2897.53
2016-06-23,139.25,802000.0,2944.06
2016-06-22,136.95,795000.0,2976.29
2016-06-21,138.5,815000.0,2972.97
2016-06-20,139.5,815000.0,3010.91
2016-06-19,,825000.0,3010.91
2016-06-18,,825000.0,3010.91
2016-06-17,140.75,825000.0,3019.12
2016-06-16,139.5,820000.0,2989.56
2016-06-15,138.2,805000.0,3003.28
2016-06-14,135.1,790000.0,2990.35
2016-06-13,137.3,800000.0,2969.83
2016-06-12,,793000.0,2969.83
2016-06-11,,793000.0,2969.83
2016-06-10,136.95,793000.0,2942.13
2016-06-09,133.95,772000.0,2905.23
2016-06-08,139.65,795000.0,2950.95
2016-06-07,132.2,770000.0,3017.71
2016-06-06,131.7,785000.0,3017.71
2016-06-05,,755000.0,3017.71
2016-06-04,,755000.0,3017.71
2016-06-03,127.1,755000.0,3110.88
2016-06-02,123.0,761000.0,3117.83
2016-06-01,121.9,760000.0,3089.65
2016-05-31,121.55,759000.0,3069.17
2016-05-30,,752000.0,3069.17
2016-05-29,,752000.0,3069.17
2016-05-28,,752000.0,3069.17
2016-05-27,121.3,752000.0,3054.6
2016-05-26,121.5,748000.0,3061.89
2016-05-25,121.4,750000.0,3059.92
2016-05-24,121.8,750000.0,3058.25
2016-05-23,122.15,750000.0,3047.99
2016-05-22,,765000.0,3047.99
2016-05-21,,765000.0,3047.99
2016-05-20,124.7,765000.0,3056.06
2016-05-19,123.95,760000.0,3031.48
2016-05-18,129.3,795000.0,3020.89
2016-05-17,131.85,805000.0,3007.74
2016-05-16,132.7,810000.0,2983.82
2016-05-15,,780000.0,2983.82
2016-05-14,,780000.0,2983.82
2016-05-13,128.8,780000.0,2934.88
2016-05-12,128.2,765000.0,2956.82
2016-05-11,127.9,770000.0,2979.54
2016-05-10,126.9,770000.0,2969.62
2016-05-09,125.15,760000.0,2969.62
2016-05-08,,750000.0,2969.62
2016-05-07,,750000.0,2969.62
2016-05-06,123.45,750000.0,2952.37
2016-05-05,120.9,730000.0,2942.16
2016-05-04,119.1,715000.0,2895.51
2016-05-03,118.6,700000.0,2833.78
2016-05-02,119.1,685000.0,2851.14
2016-05-01,,700000.0,2851.14
2016-04-30,,700000.0,2851.14
2016-04-29,120.85,700000.0,2885.72
2016-04-28,120.4,700000.0,2943.23
2016-04-27,121.05,720000.0,2945.37
2016-04-26,125.25,745000.0,2962.08
2016-04-25,123.1,735000.0,2939.7
2016-04-24,,730000.0,2939.7
2016-04-23,,730000.0,2939.7
2016-04-22,122.75,730000.0,2928.7
2016-04-21,123.55,730000.0,2899.92
2016-04-20,127.15,749000.0,2912.2
2016-04-19,125.85,746000.0,2995.86
2016-04-18,124.0,760000.0,2999.38
2016-04-17,,765000.0,2999.38
2016-04-16,,765000.0,2999.38
2016-04-15,122.95,765000.0,3000.78
2016-04-14,123.15,765000.0,3006.35
2016-04-13,121.75,755000.0,3036.57
2016-04-12,124.6,781000.0,3057.96
2016-04-11,123.35,780000.0,3076.29
2016-04-10,,770000.0,3076.29
2016-04-09,,770000.0,3076.29
2016-04-08,120.45,770000.0,3109.6
2016-04-07,119.8,775000.0,3081.39
2016-04-06,121.5,780000.0,3085.82
2016-04-05,120.9,775000.0,3066.94
2016-04-04,122.8,785000.0,3038.48
2016-04-03,,805000.0,3038.48
2016-04-02,,805000.0,3038.48
2016-04-01,127.25,805000.0,3000.63
2016-03-31,127.45,785000.0,3022.35
2016-03-30,127.0,790000.0,3052.33
2016-03-29,127.45,795000.0,3047.85
2016-03-28,128.55,800000.0,3058.8
2016-03-27,,800000.0,3058.8
2016-03-26,,800000.0,3058.8
2016-03-25,,800000.0,3058.8
2016-03-24,127.55,800000.0,3058.8
2016-03-23,131.1,820000.0,3050.31
2016-03-22,134.65,840000.0,3065.79
2016-03-21,131.55,830000.0,3065.79
2016-03-20,,845000.0,3065.79
2016-03-19,,845000.0,3065.79
2016-03-18,133.85,845000.0,3087.39
2016-03-17,132.0,840000.0,3155.9
2016-03-16,127.4,840000.0,3175.88
2016-03-15,124.1,825000.0,3175.95
2016-03-14,125.6,840000.0,3164.12
2016-03-13,,830000.0,3164.12
2016-03-12,,830000.0,3164.12
2016-03-11,124.4,830000.0,3204.27
2016-03-10,120.6,778000.0,3192.49
2016-03-09,120.85,775000.0,3155.9
2016-03-08,120.2,760000.0,3135.28
2016-03-07,118.65,750000.0,3163.25
2016-03-06,,755000.0,3163.25
2016-03-05,,755000.0,3163.25
2016-03-04,118.8,755000.0,3203.03
2016-03-03,115.6,745000.0,3205.6
2016-03-02,113.35,730000.0,3268.86
2016-03-01,112.5,740000.0,3319.8
2016-02-29,112.65,756000.0,3306.0
2016-02-28,,760000.0,3306.0
2016-02-27,,760000.0,3306.0
2016-02-26,113.0,760000.0,3310.16
2016-02-25,114.65,760000.0,3341.69
2016-02-24,115.05,770000.0,3322.54
2016-02-23,117.8,780000.0,3314.24
2016-02-22,119.85,790000.0,3356.78
2016-02-21,,775000.0,3356.78
2016-02-20,,775000.0,3356.78
2016-02-19,115.75,775000.0,3338.03
2016-02-18,114.15,768000.0,3391.87
2016-02-17,114.55,790000.0,3406.87
2016-02-16,114.9,800000.0,3409.82
2016-02-15,,800000.0,3409.82
2016-02-14,,800000.0,3409.82
2016-02-13,,800000.0,3409.82
2016-02-12,115.55,800000.0,3434.89
2016-02-11,113.0,799500.0,3385.65
2016-02-10,114.75,800000.0,3391.93
2016-02-09,114.75,800000.0,3367.02
2016-02-08,115.75,800000.0,3320.49
2016-02-07,,815000.0,3320.49
2016-02-06,,815000.0,3320.49
2016-02-05,120.4,815000.0,3315.75
2016-02-04,123.2,830000.0,3382.2
2016-02-03,121.55,835000.0,3387.69
2016-02-02,119.85,828000.0,3326.82
2016-02-01,117.75,805000.0,3287.31
2016-01-31,,785000.0,3287.31
2016-01-30,,785000.0,3287.31
2016-01-29,116.35,785000.0,3302.92
2016-01-28,119.15,800000.0,3366.63
2016-01-27,118.2,815000.0,3375.8
2016-01-26,116.7,807000.0,3362.38
2016-01-25,116.45,805000.0,3281.74
2016-01-24,,785000.0,3281.74
2016-01-23,,785000.0,3281.74
2016-01-22,116.0,785000.0,3368.49
2016-01-21,114.4,800000.0,3357.67
2016-01-20,111.6,780000.0,3297.46
2016-01-19,115.65,775000.0,3293.94
2016-01-18,,772000.0,3293.94
2016-01-17,,772000.0,3293.94
2016-01-16,,772000.0,3293.94
2016-01-15,114.9,772000.0,3240.71
2016-01-14,115.9,765000.0,3235.45
2016-01-13,114.8,760000.0,3246.51
2016-01-12,114.35,760000.0,3268.37
2016-01-11,114.45,789000.0,3268.37
2016-01-10,,789000.0,3268.37
2016-01-09,,789000.0,3268.37
2016-01-08,119.0,789000.0,3287.28
2016-01-07,118.45,789000.0,3250.69
2016-01-06,119.95,790000.0,3203.86
2016-01-05,123.0,793000.0,3213.24
2016-01-04,123.9,805375.0,3149.47
2016-01-03,,805000.0,3149.47
2016-01-02,,805000.0,3149.47
2016-01-01,,805000.0,3149.47
2015-12-31,126.7,805000.0,3149.47
2015-12-30,123.65,775000.0,3155.22
2015-12-29,121.45,765000.0,3180.87
2015-12-28,119.15,755000.0,3172.03
2015-12-27,,760000.0,3172.03
2015-12-26,,760000.0,3172.03
2015-12-25,,760000.0,3172.03
2015-12-24,119.7,760000.0,3255.19
2015-12-23,120.95,788000.0,3307.24
2015-12-22,119.15,790000.0,3332.7
2015-12-21,117.5,783500.0,3337.68
2015-12-20,,795000.0,3337.68
2015-12-19,,795000.0,3337.68
2015-12-18,118.45,795000.0,3333.37
2015-12-17,117.8,790000.0,3317.72
2015-12-16,118.1,788000.0,3328.08
2015-12-15,115.65,792000.0,3356.0
2015-12-14,117.25,800000.0,3299.36
2015-12-13,,795000.0,3299.36
2015-12-12,,795000.0,3299.36
2015-12-11,118.1,795000.0,3259.56
2015-12-10,122.65,820000.0,3294.02
2015-12-09,123.85,830000.0,3287.03
2015-12-08,122.25,820000.0,3287.03
2015-12-07,122.65,825000.0,3179.22
2015-12-06,,810000.0,3179.22
2015-12-05,,810000.0,3179.22
2015-12-04,124.0,810000.0,3149.12
2015-12-03,122.05,785000.0,3166.67
2015-12-02,117.8,765000.0,3131.95
2015-12-01,117.15,750500.0,3142.11
2015-11-30,116.9,750500.0,3101.1
2015-11-29,,765000.0,3101.1
2015-11-28,,765000.0,3101.1
2015-11-27,121.0,765000.0,3099.75
2015-11-26,,776000.0,3099.75
2015-11-25,122.9,776000.0,3074.35
2015-11-24,122.45,765000.0,3086.82
2015-11-23,119.95,758000.0,3047.31
2015-11-22,,760000.0,3047.31
2015-11-21,,760000.0,3047.31
2015-11-20,121.9,760000.0,3082.04
2015-11-19,119.9,755000.0,3108.7
2015-11-18,112.75,725000.0,3069.24
2015-11-17,114.25,730000.0,3073.23
2015-11-16,114.35,730000.0,3073.23
2015-11-15,,720000.0,3073.23
2015-11-14,,720000.0,3073.23
2015-11-13,112.15,720000.0,3009.36
2015-11-12,115.3,725000.0,2935.86
2015-11-11,116.8,715000.0,2935.86
2015-11-10,116.3,710625.0,2921.15
2015-11-09,117.75,717125.0,2896.19
2015-11-08,,712625.0,2896.19
2015-11-07,,712625.0,2896.19
2015-11-06,117.75,712625.0,2853.32
2015-11-05,120.9,720000.0,2819.63
2015-11-04,120.5,711750.0,2825.25
2015-11-03,120.25,707500.0,2897.83
2015-11-02,118.8,696500.0,2897.83
2015-11-01,,709125.0,2897.83
2015-10-31,,709125.0,2897.83
2015-10-30,120.95,709125.0,2921.32
2015-10-29,120.3,708375.0,2926.75
2015-10-28,119.1,705000.0,2950.87
2015-10-27,117.3,700750.0,2918.21
2015-10-26,117.3,695000.0,2912.08
2015-10-25,,700000.0,2912.08
2015-10-24,,700000.0,2912.08
2015-10-23,118.45,700000.0,2925.36
2015-10-22,119.85,706250.0,2966.68
2015-10-21,121.0,725000.0,2929.19
2015-10-20,124.75,740000.0,2912.99
2015-10-19,123.9,731125.0,2879.89
2015-10-18,,731125.0,2879.89
2015-10-17,,731125.0,2879.89
2015-10-16,125.85,731125.0,2908.87
2015-10-15,133.7,774125.0,2928.69
2015-10-14,134.65,786125.0,2910.7
2015-10-13,134.35,779750.0,2855.74
2015-10-12,134.5,764625.0,2855.74
2015-10-11,,753000.0,2855.74
2015-10-10,,753000.0,2855.74
2015-10-09,131.6,753000.0,2887.21
2015-10-08,128.45,742750.0,2891.91
2015-10-07,126.05,729625.0,2913.74
2015-10-06,128.1,741000.0,2971.15
2015-10-05,127.55,759000.0,3034.9
2015-10-04,,750000.0,3034.9
2015-10-03,,750000.0,3034.9
2015-10-02,124.3,750000.0,3061.85
2015-10-01,120.75,733625.0,3086.75
2015-09-30,121.35,743625.0,3121.94
2015-09-29,120.85,750000.0,3096.98
2015-09-28,119.15,733250.0,3080.44
2015-09-27,,750625.0,3080.44
2015-09-26,,750625.0,3080.44
2015-09-25,122.7,750625.0,3135.17
2015-09-24,118.3,736500.0,3099.28
2015-09-23,116.2,714750.0,3065.74
2015-09-22,115.45,702000.0,3001.68
2015-09-21,117.25,697500.0,2984.9
2015-09-20,,700125.0,2984.9
2015-09-19,,700125.0,2984.9
2015-09-18,113.35,700125.0,2975.13
2015-09-17,113.5,692500.0,2989.04
2015-09-16,113.8,692625.0,3025.28
2015-09-15,115.5,705625.0,3032.59
2015-09-14,117.0,717250.0,3012.96
2015-09-13,,688500.0,3012.96
2015-09-12,,688500.0,3012.96
2015-09-11,113.35,688500.0,3080.57
2015-09-10,113.05,704125.0,3105.4
2015-09-09,117.8,733750.0,3138.46
2015-09-08,117.7,742000.0,3113.55
2015-09-07,,723500.0,3113.55
2015-09-06,,723500.0,3113.55
2015-09-05,,723500.0,3113.55
2015-09-04,115.85,723500.0,3119.93
2015-09-03,116.2,727250.0,3142.34
2015-09-02,114.7,726000.0,3093.64
2015-09-01,117.05,729625.0,3079.97
2015-08-31,120.55,748000.0,3101.1
2015-08-30,,751125.0,3101.1
2015-08-29,,751125.0,3101.1
2015-08-28,120.45,751125.0,3195.47
2015-08-27,121.05,779000.0,3238.51
2015-08-26,118.7,774875.0,3194.24
2015-08-25,117.05,752375.0,3208.37
2015-08-24,117.5,764875.0,3102.6
2015-08-23,,775250.0,3102.6
2015-08-22,,775250.0,3102.6
2015-08-21,121.9,775250.0,3053.65
2015-08-20,127.65,800500.0,3027.2
2015-08-19,131.15,808250.0,3003.35
2015-08-18,135.3,828125.0,2983.12
2015-08-17,134.75,819125.0,2983.12
2015-08-16,,835500.0,2983.12
2015-08-15,,835500.0,2983.12
2015-08-14,137.5,835500.0,2966.12
2015-08-13,137.05,827500.0,2937.63
2015-08-12,131.85,792000.0,2943.97
2015-08-11,137.2,819500.0,2913.45
2015-08-10,133.5,773875.0,2955.31
2015-08-09,,751125.0,2955.31
2015-08-08,,751125.0,2955.31
2015-08-07,127.8,751125.0,2955.31
2015-08-06,124.25,729375.0,2945.97
2015-08-05,125.9,737500.0,2906.95
2015-08-04,124.9,720875.0,2902.98
2015-08-03,123.95,714875.0,2862.51
2015-08-02,,711375.0,2862.51
2015-08-01,,711375.0,2862.51
2015-07-31,125.25,711375.0,2866.04
2015-07-30,124.9,710250.0,2855.32
2015-07-29,122.15,691000.0,2855.44
2015-07-28,120.25,679750.0,2854.13
2015-07-27,120.4,680250.0,2857.46
2015-07-26,,692750.0,2857.46
2015-07-25,,692750.0,2857.46
2015-07-24,122.25,692750.0,2807.36
2015-07-23,121.55,675875.0,2790.26
2015-07-22,125.05,691750.0,2765.1
2015-07-21,123.85,690500.0,2751.88
2015-07-20,125.85,689750.0,2751.88
2015-07-19,,695500.0,2751.88
2015-07-18,,695500.0,2751.88
2015-07-17,127.0,695500.0,2727.23
2015-07-16,127.45,691375.0,2713.04
2015-07-15,128.0,693000.0,2688.2
2015-07-14,129.85,698625.0,2693.54
2015-07-13,126.6,682375.0,2667.37
2015-07-12,,661000.0,2667.37
2015-07-11,,661000.0,2667.37
2015-07-10,122.95,661000.0,2670.79
2015-07-09,122.75,656000.0,2690.79
2015-07-08,123.15,659750.0,2690.15
2015-07-07,122.9,658500.0,2665.41
2015-07-06,123.3,654625.0,2642.97
2015-07-05,,656125.0,2642.97
2015-07-04,,656125.0,2642.97
2015-07-03,,656125.0,2623.91
2015-07-02,125.6,656125.0,2626.8
2015-07-01,125.1,655125.0,2598.68
2015-06-30,130.65,676750.0,2585.11
2015-06-29,130.8,672875.0,2585.11
2015-06-28,,679000.0,2585.11
2015-06-27,,679000.0,2585.11
2015-06-26,131.7,679000.0,2556.21
2015-06-25,133.35,679250.0,2566.66
2015-06-24,133.3,682625.0,2550.74
2015-06-23,127.7,649250.0,2537.68
2015-06-22,130.35,660250.0,2548.2
2015-06-21,,651000.0,2548.2
2015-06-20,,651000.0,2548.2
2015-06-19,127.15,651000.0,2528.85
2015-06-18,128.7,655000.0,2550.43
2015-06-17,126.65,647750.0,2531.72
2015-06-16,129.35,656375.0,2535.91
2015-06-15,127.8,648375.0,2535.91
2015-06-14,,670000.0,2535.91
2015-06-13,,670000.0,2535.91
2015-06-12,132.05,670000.0,2538.55
2015-06-11,132.0,658375.0,2523.0
2015-06-10,136.45,690250.0,2569.17
2015-06-09,137.35,710375.0,2623.66
2015-06-08,136.55,706000.0,2623.66
2015-06-07,,693750.0,2623.66
2015-06-06,,693750.0,2623.66
2015-06-05,135.1,693750.0,2588.56
2015-06-04,135.7,692375.0,2571.92
2015-06-03,134.3,680000.0,2554.44
2015-06-02,132.7,664750.0,2549.29
2015-06-01,129.8,645125.0,2533.79
2015-05-31,,630125.0,2533.79
2015-05-30,,630125.0,2533.79
2015-05-29,126.15,630125.0,2549.97
2015-05-28,125.15,624375.0,2548.13
2015-05-27,124.5,619375.0,2542.53
2015-05-26,124.05,606375.0,2500.22
2015-05-25,,619750.0,2500.22
2015-05-24,,619750.0,2500.22
2015-05-23,,619750.0,2500.22
2015-05-22,126.95,619750.0,2489.39
2015-05-21,128.45,630125.0,2503.37
2015-05-20,136.0,661750.0,2475.45
2015-05-19,139.85,664875.0,2417.01
2015-05-18,141.65,681375.0,2417.01
2015-05-17,,648875.0,2417.01
2015-05-16,,648875.0,2417.01
2015-05-15,137.2,648875.0,2389.49
2015-05-14,135.65,641875.0,2377.87
2015-05-13,134.4,634000.0,2386.77
2015-05-12,134.5,633125.0,2381.53
2015-05-11,133.35,621500.0,2360.58
2015-05-10,,625375.0,2360.58
2015-05-09,,625375.0,2360.58
2015-05-08,132.9,625375.0,2369.23
2015-05-07,130.85,609000.0,2362.41
2015-05-06,128.05,606875.0,2386.72
2015-05-05,132.55,631125.0,2408.17
2015-05-04,131.85,623375.0,2393.58
2015-05-03,,629875.0,2393.58
2015-05-02,,629875.0,2393.58
2015-05-01,133.45,629875.0,2393.58
2015-04-30,136.55,644500.0,2388.06
2015-04-29,138.35,653750.0,2393.42
2015-04-28,138.15,659125.0,2419.81
2015-04-27,136.1,663125.0,2461.17
2015-04-26,,692250.0,2461.17
2015-04-25,,692250.0,2461.17
2015-04-24,141.15,692250.0,2471.21
2015-04-23,140.45,693875.0,2488.5
2015-04-22,142.4,699375.0,2469.03
2015-04-21,140.3,699750.0,2487.07
2015-04-20,138.7,694500.0,2495.01
2015-04-19,,695000.0,2495.01
2015-04-18,,695000.0,2495.01
2015-04-17,138.7,695000.0,2493.93
2015-04-16,139.6,707250.0,2534.63
2015-04-15,135.8,689875.0,2550.83
2015-04-14,134.6,682375.0,2537.33
2015-04-13,133.75,661250.0,2516.08
2015-04-12,,662375.0,2516.08
2015-04-11,,662375.0,2516.08
2015-04-10,135.1,662375.0,2494.77
2015-04-09,137.45,673500.0,2490.9
2015-04-08,135.7,671875.0,2518.05
2015-04-07,141.95,706125.0,2522.71
2015-04-06,146.2,739250.0,2576.41
2015-04-05,,710750.0,2576.41
2015-04-04,,710750.0,2576.41
2015-04-03,,710750.0,2576.41
2015-04-02,140.9,710750.0,2576.41
2015-04-01,134.85,689750.0,2598.36
2015-03-31,132.9,673000.0,2576.05
2015-03-30,132.35,664875.0,2556.85
2015-03-29,,700000.0,2556.85
2015-03-28,,700000.0,2556.85
2015-03-27,138.2,700000.0,2551.3
2015-03-26,140.25,706125.0,2535.55
2015-03-25,139.95,702000.0,2526.79
2015-03-24,137.3,700125.0,2587.71
2015-03-23,141.85,724625.0,2587.71
2015-03-22,,740125.0,2587.71
2015-03-21,,740125.0,2587.71
2015-03-20,143.35,740125.0,2613.38
2015-03-19,140.0,732625.0,2651.49
2015-03-18,136.25,717750.0,2677.97
2015-03-17,133.95,696875.0,2675.08
2015-03-16,134.9,702125.0,2661.52
2015-03-15,,649125.0,2661.52
2015-03-14,,649125.0,2661.52
2015-03-13,126.45,649125.0,2610.08
2015-03-12,128.85,662875.0,2633.65
2015-03-11,128.4,656500.0,2618.79
2015-03-10,131.7,667375.0,2592.86
2015-03-09,133.65,670250.0,2565.61
2015-03-08,,672875.0,2565.61
2015-03-07,,672875.0,2565.61
2015-03-06,136.5,672875.0,2543.47
2015-03-05,131.55,660125.0,2565.9
2015-03-04,134.05,663500.0,2555.08
2015-03-03,126.25,631125.0,2522.03
2015-03-02,135.1,653375.0,2496.99
2015-03-01,,661000.0,2496.99
2015-02-28,,661000.0,2496.99
2015-02-27,136.75,661000.0,2484.58
2015-02-26,136.55,662625.0,2489.41
2015-02-25,139.75,675125.0,2500.59
2015-02-24,145.35,700250.0,2489.81
2015-02-23,144.45,702125.0,2455.54
2015-02-22,,707375.0,2455.54
2015-02-21,,707375.0,2455.54
2015-02-20,148.65,707375.0,2445.16
2015-02-19,149.2,701375.0,2429.71
2015-02-18,152.8,713875.0,2416.37
2015-02-17,155.65,710750.0,2376.23
2015-02-16,,756375.0,2376.23
2015-02-15,,756375.0,2376.23
2015-02-14,,756375.0,2376.23
2015-02-13,163.2,756375.0,2401.03
2015-02-12,164.55,766125.0,2416.61
2015-02-11,159.45,729250.0,2380.79
2015-02-10,159.4,725875.0,2371.31
2015-02-09,167.6,772500.0,2384.76
2015-02-08,,755125.0,2384.76
2015-02-07,,755125.0,2384.76
2015-02-06,166.85,755125.0,2384.53
2015-02-05,164.75,743875.0,2381.91
2015-02-04,164.9,742250.0,2374.72
2015-02-03,160.75,732250.0,2407.29
2015-02-02,162.45,751500.0,2441.1
2015-02-01,,734750.0,2441.1
2015-01-31,,734750.0,2441.1
2015-01-30,161.9,734750.0,2397.35
2015-01-29,160.0,714500.0,2362.42
2015-01-28,167.7,758125.0,2381.11
2015-01-27,168.2,756625.0,2386.28
2015-01-26,161.85,731250.0,2386.5
2015-01-25,,729125.0,2386.5
2015-01-24,,729125.0,2386.5
2015-01-23,162.45,729125.0,2370.75
2015-01-22,159.95,714000.0,2361.54
2015-01-21,161.25,724125.0,2373.44
2015-01-20,164.3,742250.0,2383.91
2015-01-19,,780250.0,2383.91
2015-01-18,,780250.0,2383.91
2015-01-17,,780250.0,2383.91
2015-01-16,171.0,780250.0,2398.91
2015-01-15,176.65,822125.0,2438.79
2015-01-14,179.85,831125.0,2442.03
2015-01-13,176.95,823500.0,2406.71
2015-01-12,176.75,813250.0,2406.71
2015-01-11,,829625.0,2406.71
2015-01-10,,829625.0,2406.71
