Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest,RandomForest,typeXGBoost,XGBoost,typeELM,ELM
2020-06-07,0.0386625070637545,train,0.71807,train,0.2280874584708065,train,1.2880143,train,0.2825812219040133
2020-06-08,0.670998302441591,train,0.68670154,train,0.8158247187196195,train,1.2880143,train,0.4599025831123241
2020-06-09,1.1184661587894815,train,1.338452,train,1.1521460260277496,train,1.3497254,train,1.466578608929636
2020-06-10,1.0794245130880402,train,1.40853,train,1.2174829333388564,train,1.5462556,train,1.459538812718519
2020-06-11,0.7782140442054963,train,1.4259936,train,1.233481084482819,train,1.3636907,train,1.4803971104678824
2020-06-12,0.8368249670516579,train,1.1794425,train,0.9965531075157564,train,1.6487195,train,1.0656756457896326
2020-06-13,0.34810787231702,train,1.1218759,train,0.5761821655681713,train,1.3353451,train,0.4417025582159036
2020-06-14,0.2010167862218936,train,0.85400075,train,0.4269799378951745,train,1.2880143,train,0.798177853354352
2020-06-15,0.7193912941926641,train,0.6762592,train,0.8916599286014462,train,1.2880143,train,1.0300054969629504
2020-06-16,0.3730353379906367,train,1.1033231,train,0.825120208403554,train,1.4229618,train,1.578438033282606
2020-06-17,2.738454427779605,train,1.3327274,train,2.192830689514788,train,1.6055266,train,1.845489278804271
2020-06-18,1.729149711006111,train,1.2803942,train,1.7705324090950532,train,1.7925415,train,2.472784153780655
2020-06-19,0.9025811207312332,train,0.8748455,train,1.0335198891899688,train,1.2880143,train,1.56165703052168
2020-06-20,0.552212160417347,train,0.6587987,train,0.6083706292115094,train,1.2880143,train,1.0797063018053077
2020-06-21,1.022935370234095,train,0.5941599,train,0.903190092771608,train,1.2880143,train,0.6970745544442066
2020-06-22,0.7444082296674301,train,0.72688246,train,0.7358686645540975,train,1.2880143,train,0.6377749918403937
2020-06-23,0.3121750714184585,train,1.3996071,train,0.6488319174047813,train,1.2880143,train,0.9345739409101874
2020-06-24,0.4147232486446389,train,1.3755312,train,0.9771089361160934,train,1.5322901,train,1.252214042523763
2020-06-25,1.8799509273316783,train,1.3686224,train,1.807019738562408,train,1.4705791,train,2.001988134966002
2020-06-26,0.8398999505238683,train,1.1632466,train,1.1263936681059117,train,1.2880143,train,1.864365088243328
2020-06-27,1.3368582843108796,train,0.79701674,train,1.19048486526147,train,1.2880143,train,1.2630268301716383
2020-06-28,0.97077287599299,train,0.5913446,train,0.974396004632216,train,1.2880143,train,0.8425409074201583
2020-06-29,0.7806224979323902,train,0.64523304,train,0.8078013598990492,train,1.2880143,train,0.2318059774502301
2020-06-30,1.409182856111807,train,0.93377537,train,1.2506289436973483,train,1.464138,train,1.3838572106771116
2020-07-01,2.954424630672552,train,1.336319,train,2.6299818822089343,train,2.1192665,train,1.9546836091429056
2020-07-02,0.7793512413556868,train,1.4982941,train,1.0719571313147802,train,1.4549077,train,1.6901579855665936
2020-07-03,2.304224712610933,train,1.4298882,train,1.9251156530933409,train,1.4229618,train,1.6652670841221862
2020-07-04,2.207136362714829,train,1.3010858,train,1.826558402685862,train,1.4549077,train,1.5152711976909363
2020-07-05,1.2234897140103504,train,0.73781663,train,1.1203221682135012,train,1.546501,train,1.282028273099568
2020-07-06,0.6698424436843388,train,0.32583648,train,0.8470651729380256,train,1.2880143,train,1.0446825169074825
2020-07-07,2.0871208100906458,train,0.830882,train,1.5725460161909124,train,1.2880143,train,1.0622194251818664
2020-07-08,0.3027247518724999,train,1.1647383,train,0.5516655924876023,train,1.546501,train,1.5016616838863164
2020-07-09,1.2713112999837726,train,1.0550884,train,1.3742529762768498,train,1.7549063,train,1.0068770034448196
2020-07-10,1.5992087013948306,train,0.9827304,train,1.3496783193523112,train,1.2880143,train,1.7110080318194305
2020-07-11,0.0806220584778462,train,1.0249504,train,0.452616917436719,train,1.2880143,train,1.0192447302448286
2020-07-12,0.8788478225145714,train,0.8750338,train,0.9161560542995622,train,1.2880143,train,0.9402672298254948
2020-07-13,0.4934480973333447,train,0.87440556,train,0.7551707794780879,train,1.2880143,train,0.6756727787214166
2020-07-14,0.7212808189240798,train,1.0771016,train,0.8347996060886879,train,1.2880143,train,0.2504655122852042
2020-07-15,0.7786180005539735,train,1.4132884,train,0.9748396081196788,train,1.3636907,train,1.0925263104349718
2020-07-16,1.1914152843570252,train,1.7134961,train,1.1936682399440717,train,1.4705791,train,0.9328755966601504
2020-07-17,3.9874068552350734,train,2.100581,train,3.184118154276729,train,1.7549063,train,1.8919334305560551
2020-07-18,0.901258613632955,train,2.2742598,train,1.195144497789045,train,1.4891464,train,1.936483047955432
2020-07-19,1.6831915769216597,train,1.6983123,train,1.5464757483996776,train,1.599406,train,1.3357896278344543
2020-07-20,1.773956603869982,train,1.6742315,train,1.830983491064813,train,1.6068295,train,1.562241306480464
2020-07-21,2.0101179321087304,train,2.342463,train,1.4386572351345923,train,1.6487195,train,1.0853863518267126
2020-07-22,7.520900048323763,train,2.737479,train,5.178728653676726,train,4.4373794,train,2.207347659129579
2020-07-23,0.7875880414650491,train,2.0907733,train,1.4771786129941198,train,1.3596401,train,2.278820533103523
2020-07-24,0.8337241437828343,train,1.3314463,train,1.131456059189608,train,1.3983533,train,1.519334930973894
2020-07-25,1.4532559397682223,train,1.0108529,train,1.3247721108908377,train,1.4229618,train,1.538819501328929
2020-07-26,0.6809830918086858,train,0.73893154,train,0.7480002848257638,train,1.4229618,train,1.3220859573120842
2020-07-27,0.3060345478319902,train,0.9608227,train,0.6226508034899451,train,1.2880143,train,0.9145011690849124
2020-07-28,0.6816658979097681,train,1.4822247,train,0.8951967972769143,train,1.2880143,train,1.5816914900107777
2020-07-29,1.7627575083313238,train,1.9816824,train,1.8129693822489288,train,1.4459707,train,1.7990398895048816
2020-07-30,3.304993467255219,train,1.9941233,train,2.705446500684948,train,2.6176233,train,2.5011287182595465
2020-07-31,3.073225212920414,train,1.7601541,train,2.322918718989357,train,2.3297715,train,2.084118247507457
2020-08-01,0.1664637721459027,train,1.2912354,train,0.6423152170760209,train,1.4549077,train,1.3072272914701717
2020-08-02,1.2029062408784643,train,1.2104881,train,1.1053014667549497,train,1.2880143,train,1.2726225555702255
2020-08-03,0.1497995481684192,train,1.3455105,train,0.4313077994640957,train,1.2880143,train,1.3375312008925095
2020-08-04,2.636687584074213,train,2.0829508,train,2.2602887444922386,train,2.249176,train,1.6802084331655849
2020-08-05,0.412201737806486,train,2.2937026,train,0.9366085185708952,train,1.573553,train,2.005617838621499
2020-08-06,3.815176596437617,train,2.250466,train,3.212023622752389,train,2.4947674,train,2.0750157814836827
2020-08-07,1.3336398997251708,train,1.6168689,train,1.5044034527795436,train,1.4891464,train,2.827742129234946
2020-08-08,0.5870225032774898,train,1.1155611,train,0.8100076247815535,train,1.2880143,train,0.8583998433298008
2020-08-09,0.8351353108472437,train,1.0833794,train,0.7681673415866808,train,1.2880143,train,1.1543308135692036
2020-08-10,1.077424195366705,train,1.3775644,train,1.0230947968818995,train,1.2880143,train,1.156619552903824
2020-08-11,1.1163322002213376,train,1.53994,train,1.073695392048127,train,1.2880143,train,1.1920720265731135
2020-08-12,0.6266806543559487,train,1.5910358,train,0.7636617594953842,train,1.6055266,train,1.7952648377364258
2020-08-13,3.636764417087479,train,1.3712225,train,2.671854613713906,train,2.102697,train,1.1875340530424792
2020-08-14,1.2992820282485815,train,1.0348587,train,1.3616664477165572,train,1.4993287,train,1.8338091121054905
2020-08-15,1.7002377428534146,train,0.882792,train,1.4078368620353494,train,1.2880143,train,0.6527994313847306
