Fecha,Vol. Futuros,typeLSTM,LSTM,typeRandomForest_x,RandomForest,typeRandomForest_y,RandomForest.1,typeXGBoost,XGBoost,typeELM,ELM
2021-07-10,0.636182491,train,1.4850407,train,0.71159436,train,0.96989385,train,1.6099132,train,0.746817369
2021-07-11,1.202709417,train,1.5362542,train,1.130846155,train,1.100282535,train,1.6099132,train,1.347390565
2021-07-12,0.167543811,train,1.663563,train,0.529759466,train,0.549043566,train,1.5276543,train,1.428872375
2021-07-13,1.14399025,train,1.6965647,train,1.126905668,train,1.210747757,train,1.5276543,train,1.906938793
2021-07-14,2.819827085,train,1.7438807,train,2.167833609,train,2.438177862,train,1.6099132,train,1.996353455
2021-07-15,0.287218962,train,1.9412575,train,0.617323884,train,0.586124505,train,1.6030552,train,2.278633389
2021-07-16,2.703717033,train,1.8771778,train,2.134769471,train,2.284211687,train,1.7298347,train,1.704721923
2021-07-17,1.298584925,train,1.9371111,train,1.44373548,train,1.431698202,train,1.6030552,train,2.258508212
2021-07-18,3.163672434,train,1.7765471,train,2.369464133,train,2.513514182,train,2.4619477,train,1.238505793
2021-07-19,0.701346434,train,1.6593195,train,1.25108395,train,1.184814179,train,1.6030552,train,1.888229979
2021-07-20,6.484040793,train,1.4176214,train,4.456155651,train,4.084938313,train,2.4619477,train,2.028621436
2021-07-21,6.060686629,train,1.5512589,train,5.074307556,train,4.476759642,train,3.65548,train,3.618612902
2021-07-22,9.556841092,train,1.2689598,train,6.701510119,train,6.061583095,train,4.396331,train,3.166324486
2021-07-23,2.43053909,train,1.0069642,train,2.772649806,train,2.90190164,train,2.0059803,train,3.991670126
2021-07-24,1.564713874,train,0.9458321,train,1.708321811,train,1.718275368,train,1.6030552,train,2.179266811
2021-07-25,5.388283405,train,1.0874702,train,3.717787926,train,4.096088329,train,3.4868588,train,3.027999892
2021-07-26,2.529909081,train,1.0308238,train,2.554230566,train,2.515373585,train,2.1378582,train,2.807607925
2021-07-27,2.954677152,train,1.3944227,train,2.544011047,train,2.290717884,train,2.4536831,train,1.835145287
2021-07-28,0.646446806,train,1.5675656,train,1.099017015,train,1.035374752,train,1.6030552,train,2.084448614
2021-07-29,1.990240778,train,1.6365423,train,1.857180446,train,1.784793664,train,2.4619477,train,1.935500536
2021-07-30,9.020871064,train,1.6393347,train,6.564615659,train,4.926189525,train,3.91787,train,2.978517038
2021-07-31,5.426121227,train,1.6247063,train,4.38316663,train,4.853947062,train,3.1706712,train,3.761863897
2021-08-01,0.23458742,train,1.2726731,train,1.437394895,train,1.554957297,train,1.3825392,train,1.542705426
2021-08-02,1.828822217,train,1.0802498,train,2.161279555,train,2.016536208,train,1.5386162,train,1.80196964
2021-08-03,1.179360714,train,1.0531253,train,1.356122996,train,1.438782565,train,1.6099132,train,2.589234189
2021-08-04,0.45649152,train,1.0755298,train,0.950534416,train,0.860442274,train,1.5276543,train,1.911350549
2021-08-05,0.709122245,train,1.0490226,train,0.967562501,train,0.883912575,train,1.6099132,train,1.563870944
2021-08-06,0.510060613,train,0.79298973,train,0.822264226,train,1.134157017,train,1.6099132,train,1.138428971
2021-08-07,0.121997034,train,0.6948017,train,2.166741192,train,1.294981684,train,1.4063983,train,0.649160288
2021-08-08,0.688540216,train,0.6883301,train,0.854429896,train,0.99359904,train,1.4995636,train,0.644214364
2021-08-09,1.318977712,train,0.6479207,train,1.365771391,train,1.374000465,train,1.5276543,train,1.235163691
2021-08-10,1.46674831,train,0.60504293,train,1.397150428,train,1.465016085,train,1.4995636,train,1.425148036
2021-08-11,1.011352067,train,0.60420305,train,1.010806676,train,1.044503441,train,1.5276543,train,0.936712747
2021-08-12,1.457909192,train,0.8431896,train,1.504303685,train,1.566267791,train,1.6099132,train,1.668133735
2021-08-13,2.058020104,train,0.9960932,train,1.73892883,train,1.666864862,train,1.6099132,train,0.989631332
2021-08-14,0.344528849,train,1.2557645,train,0.724147561,train,0.711610198,train,1.6030552,train,0.546345167
2021-08-15,0.982607734,train,1.5300647,train,1.059962096,train,1.198601603,train,1.6099132,train,0.947949291
2021-08-16,0.392143524,train,1.7920219,train,0.604489929,train,0.637516258,train,1.5818225,train,0.393313759
2021-08-17,2.347201503,train,1.9138442,train,2.033702893,train,1.967352828,train,1.5276543,train,1.514780746
2021-08-18,0.418235658,train,1.9207028,train,0.834775373,train,0.617643908,train,1.6030552,train,1.539396508
2021-08-19,0.838227875,train,1.9476941,train,0.882263538,train,0.989411158,train,1.5276543,train,1.175798942
2021-08-20,0.028054426,train,1.8621603,train,0.634218124,train,0.207587107,train,1.6099132,train,1.893916191
2021-08-21,0.059592895,train,1.8611699,train,0.469147157,train,0.250076443,train,1.5276543,train,1.074160073
2021-08-22,0.027506448,train,1.0813,train,0.427805704,train,0.584118659,train,1.4063983,train,0.890570287
2021-08-23,0.981283971,train,1.2977879,train,1.048309065,train,1.029062956,train,1.5276543,train,0.952352781
2021-08-24,1.844512032,train,1.4313825,train,1.589305439,train,1.644923697,train,1.4995636,train,1.64132169
2021-08-25,0.408330498,train,1.599738,train,0.806266946,train,0.688706459,train,1.5276543,train,2.263476492
2021-08-26,0.86557208,train,1.5417281,train,0.969218046,train,0.916633556,train,1.5276543,train,1.448216387
2021-08-27,2.05258439,train,1.5326831,train,1.867953057,train,1.66133429,train,1.6099132,train,1.205826828
2021-08-28,2.515324174,train,1.5493429,train,2.07605569,train,1.906634566,train,1.7261105,train,1.294267347
2021-08-29,1.769919175,train,1.5809505,train,1.584614597,train,1.848589041,train,2.2098477,train,1.324522985
2021-08-30,0.200933101,train,1.6341882,train,0.706974214,train,0.642331635,train,1.7298347,train,1.441715028
2021-08-31,2.021304585,train,1.1982387,train,1.899822877,train,1.745839911,train,1.6099132,train,1.409561611
2021-09-01,0.129315937,train,1.139615,train,0.862981483,train,0.784069436,train,1.6030552,train,1.325895081
2021-09-02,0.675151876,train,1.1382035,train,1.084473371,train,0.84580642,train,1.5276543,train,1.345830339
2021-09-03,0.705977569,train,1.1513175,train,0.986716612,train,0.901467181,train,1.4886572,train,1.608260477
2021-09-04,0.193238199,train,1.1200413,train,0.60530498,train,0.48578637,train,1.5276543,train,0.743371324
2021-09-05,0.644375469,train,1.0417347,train,0.766754332,train,0.836887126,train,1.4063983,train,1.056425156
2021-09-06,0.348238606,train,0.7663684,train,0.654790252,train,0.875626823,train,1.4995636,train,0.803854843
2021-09-07,0.688534143,train,0.7414859,train,0.985313332,train,1.359480366,train,1.5276543,train,0.81884001
2021-09-08,1.977651798,train,0.72601366,train,1.823247236,train,1.784390589,train,1.4995636,train,1.445255875
2021-09-09,1.475546557,train,0.84712017,train,1.566195665,train,1.302221157,train,1.5276543,train,1.287243629
2021-09-10,0.323799527,train,1.0188453,train,0.602645134,train,0.764115768,train,1.4995636,train,1.456054239
2021-09-11,0.405141667,train,1.0702248,train,0.77220435,train,0.826238535,train,1.6099132,train,0.308362296
2021-09-12,0.165541532,train,1.2168171,train,0.631423217,train,0.714164154,train,1.6099132,train,0.609397485
2021-09-13,0.915369702,train,1.2625971,train,0.898813247,train,0.823662247,train,1.5276543,train,0.727761531
2021-09-14,0.734997184,train,1.2954365,train,0.799472761,train,0.847322162,train,1.5276543,train,0.850835325
2021-09-15,2.162246401,train,1.3987547,train,1.68654663,train,1.998687919,train,1.5276543,train,1.20705043
2021-09-16,0.426894992,train,1.3987628,train,0.798270579,train,0.878894676,train,1.6030552,train,1.336049994
2021-09-17,0.266595732,train,1.3694273,train,0.632988679,train,0.484215219,train,1.5276543,train,0.99028126
2021-09-18,0.64996225,train,1.2537678,train,0.901524121,train,0.800921842,train,1.6099132,train,1.123039843
2021-09-19,0.81607525,train,1.1533071,train,0.843121183,train,0.72843064,train,1.4995636,train,0.645831924
2021-09-20,0.583656695,train,1.0802473,train,0.66152333,train,0.638006688,train,1.5276543,train,1.128108767
2021-09-21,0.081777298,train,0.94906807,train,0.407615505,train,0.384879686,train,1.5276543,train,1.568809857
2021-09-22,0.814779087,train,0.94766337,train,1.402217983,train,1.059134577,train,1.5276543,train,1.395759489
2021-09-23,3.063230584,train,0.9472128,train,2.414840185,train,2.2587146,train,1.5276543,train,1.65041709
2021-09-24,1.948366608,train,0.7759353,train,1.986025564,train,1.642265275,train,1.8468904,train,1.664417212
2021-09-25,0.423929931,train,0.9150798,train,0.704538133,train,0.727454608,train,1.7298347,train,1.115114403
2021-09-26,0.947049791,train,0.8929181,train,1.17009874,train,1.227135205,train,1.6099132,train,2.050343596
2021-09-27,1.010154588,train,0.98169684,train,1.209485226,train,1.386880776,train,1.6099132,train,1.67373275
2021-09-28,2.524034565,train,1.0008045,train,2.004027715,train,2.003201531,train,1.5276543,train,1.585971731
2021-09-29,2.653216859,train,1.056997,train,2.441906138,train,1.964817566,train,1.6030552,train,2.047036039
2021-09-30,0.309757604,train,1.1717628,train,0.78716517,train,0.885863017,train,1.6030552,train,1.592279824
2021-10-01,5.050690279,train,1.0650662,train,3.955086233,train,3.737477897,train,2.4619477,train,1.574269602
2021-10-02,2.616765598,train,1.3179942,train,2.503265534,train,2.604374837,train,2.3696172,train,2.605053704
2021-10-03,0.827957931,train,1.1378136,train,1.22328086,train,1.018836282,train,1.6030552,train,1.492430944
2021-10-04,3.618730144,,,train,2.753145221,train,2.944510997,train,1.7298347,train,1.755297593
2021-10-05,4.309143407,,,train,3.264562548,train,3.978441472,train,3.1706712,train,2.486848265
2021-10-06,0.804467813,,,train,1.483320324,train,1.291593797,train,1.4891208,train,2.610134838
2021-10-07,2.274277146,,,train,1.901862256,train,2.152801066,train,1.5386162,train,1.991086921
2021-10-08,1.728283469,,,train,1.912364402,train,1.983715095,train,1.6030552,train,2.361076406
2021-10-09,0.386527,,,train,0.807287573,train,0.693117078,test,1.9343938,train,1.830862211
2021-10-10,0.518083623,,,train,0.710436436,train,0.588311254,test,1.6099132,train,0.998166487
2021-10-11,2.334615267,,,train,1.981527192,train,2.161356457,test,1.6099132,test,1.12593556
2021-10-12,4.265140947,,,train,3.373414483,test,1.440629711,test,1.6030552,test,1.855542841
2021-10-13,2.133793617,,,train,1.978510795,test,1.829953927,test,1.5551077,test,2.262377817
2021-10-14,0.287150233,test,1.0502354,train,0.788974616,test,1.418003097,test,2.2098477,test,1.793390528
2021-10-15,2.835522576,test,1.0598036,train,2.313714634,test,1.198582302,test,1.6099132,test,1.407327235
2021-10-16,1.972536766,test,1.1748068,train,1.881734433,test,2.037819016,test,1.6030552,test,1.944504816
2021-10-17,0.001804928,test,1.1551155,train,0.288214696,test,1.247099703,test,2.4619477,test,1.092215869
2021-10-18,1.085446952,test,1.048178,train,1.209802754,test,1.24538539,test,1.6099132,test,1.295801889
2021-10-19,1.305919754,test,1.1345993,test,1.737747193,test,1.916806987,test,1.6099132,test,1.861013373
2021-10-20,0.63445796,test,1.1138709,test,1.523989237,test,1.766576127,test,2.427921,test,1.787751827
2021-10-21,1.100659271,test,1.0594786,test,1.249765693,test,1.537310104,test,1.5276543,test,1.550268366
2021-10-22,1.711563548,test,1.0459237,test,1.590664261,test,1.584946205,test,1.6099132,test,1.413161621
2021-10-23,1.19534296,test,1.1089834,test,1.389855806,test,1.40211433,test,1.5276543,test,1.37092482
2021-10-24,0.185814627,test,1.0387957,test,1.295041414,test,1.088155575,test,1.5276543,test,1.161624504
2021-10-25,2.351496782,test,1.1320591,test,1.570932297,test,2.158178341,test,1.6099132,test,1.174290426
2021-10-26,2.703196375,test,1.3393502,test,2.13905643,test,1.978961911,test,2.2098477,test,1.915677453
2021-10-27,3.29740461,test,1.4476984,test,1.577572674,test,1.570855368,test,1.6030552,test,1.486770286
2021-10-28,0.6977352,test,1.2856164,test,2.196972569,test,2.244074245,test,1.7682477,test,1.89135644
2021-10-29,1.980753047,test,1.2383811,test,1.591869507,test,2.00768157,test,1.7298347,test,1.578570883
2021-10-30,1.607204304,test,1.2726448,test,1.658101667,test,1.4817748,test,1.6099132,test,1.573543425
2021-10-31,0.731247306,test,1.326753,test,1.358603828,test,1.309489136,test,1.5276543,test,1.111069238
2021-11-01,0.036156777,test,1.4386957,test,1.472687632,test,1.742370721,test,1.6099132,test,1.580096892
2021-11-02,0.311937865,test,1.2632827,test,1.664435103,test,2.298517808,test,1.6099132,test,1.461985986
2021-11-03,0.599019402,test,1.3419743,test,1.782680511,test,1.500724994,test,1.5276543,test,1.055187242
2021-11-04,0.335008689,test,1.317909,test,1.2424848,test,1.024459683,test,1.5276543,test,1.290097865
2021-11-05,2.450686762,test,1.4097476,test,1.683845267,test,1.439768001,test,1.4995636,test,1.320726912
2021-11-06,2.544805597,test,1.6950341,test,1.753400469,test,1.421551514,test,1.6030552,test,1.677149846
2021-11-07,1.056543129,test,1.8371776,test,1.551765912,test,1.334054124,test,1.6030552,test,2.027808541
2021-11-08,1.666764582,test,1.4024638,test,1.488967225,test,1.717485987,test,1.5105255,test,2.019420193
2021-11-09,3.082478052,test,1.6008646,test,2.121789737,test,1.84885723,test,1.6099132,test,1.965638355
2021-11-10,0.927062019,test,1.7647005,test,2.260122671,test,2.093203877,test,1.8989625,test,2.961880429
2021-11-11,3.326409364,test,1.7544979,test,1.677767786,test,2.254532308,test,1.5386162,test,2.602526789
2021-11-12,4.087889191,test,1.8253621,test,2.592350257,test,1.42379335,test,1.7236528,test,2.654096059
2021-11-13,2.196230376,test,1.7404056,test,2.37791812,test,1.576448648,test,2.5201936,test,2.341894231
2021-11-14,0.353533964,test,1.679505,test,1.417365638,test,1.272196087,test,1.7261105,test,1.335110526
2021-11-15,1.171055644,test,1.5260774,test,1.536902766,test,1.840597866,test,1.6099132,test,1.352813175
2021-11-16,0.314748461,test,1.6687189,test,1.400391002,test,1.223035726,test,1.6099132,test,1.431392243
2021-11-17,4.641765835,test,1.558196,test,1.191732159,test,1.226657063,test,1.5276543,test,1.293180115
2021-11-18,1.581660098,test,1.5565051,test,2.334311976,test,1.705574602,test,3.65548,test,2.275790487
2021-11-19,1.882153992,test,1.5803258,test,1.561052631,test,1.295189061,test,1.7298347,test,1.493437704
2021-11-20,0.2412154,test,1.6684575,test,1.431806312,test,1.08361964,test,1.6099132,test,1.630455296
2021-11-21,1.620956006,test,1.6571261,test,1.249768873,test,1.449762403,test,1.6099132,test,1.212113294
2021-11-22,1.022825038,test,1.6878953,test,1.304039195,test,1.202900076,test,1.6099132,test,1.714565231
2021-11-23,4.727615934,test,1.9255508,test,1.372879595,test,1.231377184,test,1.4063983,test,1.12550452
2021-11-24,1.534243044,test,1.9786676,test,2.463179049,test,1.928629868,test,2.4737341,test,1.810755661
2021-11-25,0.128908039,test,1.9297392,test,1.39122574,test,1.67887494,test,1.7298347,test,1.090598282
2021-11-26,0.870794258,test,1.8700502,test,1.493726513,test,1.171042624,test,2.6348243,test,1.627527811
2021-11-27,1.466551626,test,1.6702428,test,1.466901954,test,1.12004481,test,1.6099132,test,1.570670649
2021-11-28,1.589998734,test,1.4645572,test,1.0661735,test,1.428955925,test,1.5276543,test,1.030902956
2021-11-29,1.130789439,test,1.3332369,test,1.270495102,test,1.151858253,test,1.4063983,test,0.80614658
2021-11-30,0.256904444,test,1.3135434,test,1.352378758,test,1.317953547,test,1.6099132,test,0.8945906
2021-12-01,0.406461144,test,0.9825166,test,1.205351548,test,1.372163483,test,1.5818225,test,1.495417315
2021-12-02,1.378162383,test,0.7725583,test,1.209294635,test,1.190111861,test,1.5276543,test,1.151770087
2021-12-03,2.741604734,test,0.68801475,test,1.171093183,test,0.911576602,test,1.5276543,test,1.556711282
2021-12-04,2.474026411,test,0.5380212,test,1.356171139,test,1.117405912,test,1.6030552,test,1.479363152
2021-12-05,1.109093567,test,0.13200657,test,1.356546987,test,1.20508108,test,2.1817572,test,1.275468915
2021-12-06,1.094372408,test,0.2560702,test,1.307710661,test,1.781900613,test,1.7298347,test,1.535127909
2021-12-07,2.550229281,test,0.49022102,test,1.275155229,test,1.227926214,test,1.6099132,test,2.013453757
2021-12-08,0.347897619,test,0.610781,test,2.138546386,test,1.485084552,test,1.9528676,test,1.854510305
2021-12-09,1.814108707,test,0.7066647,test,2.16998386,test,1.563277753,test,1.7298347,test,0.584855164
2021-12-10,3.234612403,test,0.80323845,test,1.727452215,test,1.223543227,test,1.6099132,test,1.887092466
2021-12-11,0.75338165,test,1.09354,test,2.102226883,test,1.918646626,test,2.4737341,test,1.664978191
2021-12-12,1.193070702,test,1.0637633,test,1.55886686,test,1.904143235,test,1.7298347,test,1.550799605
2021-12-13,1.26465557,test,1.1002516,test,1.373559275,test,1.403762587,test,1.6099132,test,1.607247145
2021-12-14,0.18993358,test,0.9941269,test,1.275125155,test,1.100960933,test,1.5276543,test,1.522396121
2021-12-15,0.105362985,test,1.0446148,test,1.511499282,test,1.235271105,test,1.6099132,test,1.479929836
2021-12-16,0.189733376,test,1.0201688,test,1.243877043,test,1.545546419,test,1.6099132,test,0.938637754
2021-12-17,0.4441162,test,0.939451,test,1.399083362,test,1.323770172,test,1.5276543,test,0.966473365
2021-12-18,1.842458986,test,0.89038205,test,1.096019922,test,1.008620659,test,1.5276543,test,0.730575986
2021-12-19,2.254198301,test,0.85209924,test,1.210772825,test,1.852464783,test,1.5276543,test,0.854403991
2021-12-20,0.901123989,test,0.891022,test,1.326751405,test,1.276152067,test,1.6030552,test,1.541674293
2021-12-21,1.701134583,test,0.9644204,test,1.260919431,test,1.392836109,test,1.6099132,test,1.492942932
2021-12-22,2.295466747,test,0.8814575,test,1.760187636,test,1.431225141,test,1.6099132,test,1.835498468
2021-12-23,1.011305015,test,0.87933713,test,1.293683671,test,1.327175561,test,1.6030552,test,1.485070783
2021-12-24,0.961375123,test,0.82502484,test,1.105815204,test,1.212318039,test,1.6099132,test,1.125457267
2021-12-25,0.224223349,test,0.875032,test,1.114109069,test,0.89923616,test,1.5818225,test,0.913610259
2021-12-26,0.082279144,test,0.76046574,test,0.95727542,test,0.773152975,test,1.4063983,test,0.950100009
2021-12-27,0.54341031,test,0.7362276,test,0.97024669,test,0.839091487,test,1.4063983,test,0.995384736
2021-12-28,0.640673792,test,0.8599581,test,1.171018733,test,1.103369267,test,1.4995636,test,1.124152739
2021-12-29,1.452170733,test,1.2045488,test,1.043460068,test,1.237893557,test,1.4995636,test,1.194211153
2021-12-30,0.021845986,test,1.3648832,test,1.177161742,test,1.294374213,test,1.4995636,test,1.846112961
2021-12-31,1.208938782,test,1.4588561,test,1.086058258,test,0.868312799,test,1.5276543,test,0.987050789
2022-01-01,1.834263582,test,1.4524481,test,1.016776159,test,0.891366241,test,1.5818225,test,0.65391779
2022-01-02,1.014806122,test,1.0151122,test,1.017583113,test,1.058503705,test,1.4995636,test,0.869017288
2022-01-03,1.60294766,test,1.1526875,test,1.218752043,test,1.048387954,test,1.4886572,test,1.286112989
2022-01-04,3.714308875,test,1.3995781,test,1.3072444,test,1.907903415,test,1.6099132,test,1.830568884
2022-01-05,4.31e-06,test,1.7504346,test,1.828467948,test,1.898342625,test,3.001445,test,2.677603064
2022-01-06,0.021577301,test,1.8150964,test,1.49695165,test,1.576353661,test,1.5386162,test,1.463905739
2022-01-07,2.871621331,test,1.6834173,test,1.504619488,test,1.384968949,test,1.6099132,test,1.59709361
2022-01-08,0.713028884,test,1.9750563,test,1.478017944,test,2.056242891,test,2.5033221,test,1.745162143
2022-01-09,1.191487018,test,1.9537671,test,1.2086477,test,1.560460925,test,1.7298347,test,1.014649254
2022-01-10,1.021517174,test,2.1179097,test,1.363428502,test,1.161056539,test,1.6099132,test,1.533214696
2022-01-11,0.911119768,test,2.0151258,test,1.403081849,test,1.520927114,test,1.5276543,test,1.96942963
2022-01-12,1.590324373,test,1.6763443,test,1.493584918,test,1.320288271,test,1.6099132,test,1.721626508
2022-01-13,1.611419194,test,1.5793092,test,1.509295954,test,1.736017788,test,1.5276543,test,1.899837177
2022-01-14,1.111938447,test,1.468868,test,1.158932876,test,1.493282107,test,1.5276543,test,1.158558648
2022-01-15,0.449385798,test,1.4265292,test,1.319376126,test,1.033390327,test,1.6099132,test,1.387627095
2022-01-16,0.651683523,test,1.21065,test,1.410560893,test,0.885085595,test,1.6099132,test,1.454115201
2022-01-17,0.559348301,test,1.0997645,test,1.438441431,test,1.114360283,test,1.5276543,test,1.633946911
2022-01-18,0.740780089,test,1.2314562,test,1.133261845,test,1.047270596,test,1.5276543,test,1.713233888
2022-01-19,2.003992278,test,1.2119592,test,1.522696156,test,1.083254329,test,1.5276543,test,1.635012684
2022-01-20,0.327801974,test,1.2233989,test,2.716087631,test,1.921708192,test,2.892959,test,1.168711387
2022-01-21,2.388235198,test,1.1110814,test,1.17574008,test,1.220188337,test,1.5276543,test,0.80013058
2022-01-22,2.051591973,test,1.1292676,test,1.817447936,test,1.50078381,test,2.2098477,test,0.937486976
2022-01-23,0.826637512,test,1.1622336,test,1.130065736,test,1.290286612,test,1.7261105,test,2.047329814
2022-01-24,0.775571581,test,1.169575,test,1.451818455,test,1.203195928,test,1.6099132,test,1.833170093
2022-01-25,2.102657905,test,1.1951859,test,1.277761113,test,1.259771013,test,1.6099132,test,1.584316688
2022-01-26,0.419463702,test,1.0487213,test,2.422819564,test,1.067890427,test,1.6030552,test,1.695723912
2022-01-27,2.909218864,test,0.9684495,test,1.278943554,test,1.171868039,test,1.5276543,test,1.273770428
2022-01-28,1.645512073,test,0.94520086,test,2.201577904,test,2.062563012,test,1.6030552,test,2.559187551
2022-01-29,0.806028821,test,0.7561683,test,1.244435523,test,1.473934832,test,1.7298347,test,1.596341721
2022-01-30,0.679545004,test,0.7881158,test,1.067368577,test,1.157392249,test,1.6099132,test,1.62591303
2022-01-31,0.466186903,test,0.4748224,test,1.322713143,test,1.41971949,test,1.6099132,test,2.018493539
2022-02-01,0.678256097,test,0.5594218,test,1.480227889,test,0.950205224,test,1.5276543,test,1.837110257
2022-02-02,0.8832865,test,0.71910006,test,1.404998337,test,1.949308748,test,1.5276543,test,2.178516949
2022-02-03,2.11319237,test,0.7897387,test,1.259765343,test,1.45743552,test,1.5276543,test,2.069511856
2022-02-04,0.844060595,test,0.8867604,test,2.382564106,test,1.252108897,test,2.0097947,test,2.452590003
2022-02-05,1.140952412,test,0.99280065,test,1.041913864,test,1.222338237,test,1.5276543,test,1.486945973
2022-02-06,0.133680466,test,1.1074828,test,1.207372588,test,0.962908632,test,1.6099132,test,1.568681724
2022-02-07,1.19190278,test,1.1467979,test,1.117895367,test,1.327693439,test,1.5276543,test,1.454117222
2022-02-08,2.97616748,test,1.3188894,test,1.227037655,test,1.48046727,test,1.5276543,test,1.665166297
2022-02-09,3.706318165,test,1.4537017,test,1.735236001,test,1.718050658,test,1.6030552,test,2.002480423
2022-02-10,1.226770326,test,1.3428693,test,1.604031439,test,1.813303529,test,1.5551077,test,1.819201003
2022-02-11,1.400831825,test,1.1329712,test,1.33241284,test,1.41336094,test,1.7298347,test,2.129569059
2022-02-12,1.299265434,test,0.8537659,test,1.416135605,test,1.141363783,test,1.6099132,test,1.868873912
2022-02-13,0.856773355,test,0.73883486,test,1.008373536,test,1.131165001,test,1.6099132,test,0.934205304
2022-02-14,0.513373648,test,0.6310358,test,1.165620123,test,0.745431989,test,1.6099132,test,1.521003107
2022-02-15,1.722109038,test,0.6391144,test,1.297181873,test,0.992898861,test,1.6099132,test,1.466183828
2022-02-16,0.158698704,test,0.6656966,test,1.509967527,test,1.464226722,test,1.5276543,test,1.535315111
2022-02-17,0.297766969,test,0.5605036,test,1.084042385,test,1.346603882,test,1.5276543,test,1.151645482
2022-02-18,1.866212483,test,0.5974737,test,1.116625713,test,1.158486646,test,1.6099132,test,0.986971611
2022-02-19,1.218256652,test,0.6126127,test,0.967720693,test,0.717758697,test,1.5276543,test,0.892307234
2022-02-20,0.078224715,test,0.5453029,test,0.95869062,test,0.851537463,test,1.4063983,test,0.905319292
2022-02-21,0.73564944,test,0.63610506,test,1.228773172,test,1.057704742,test,1.6099132,test,1.877358942
2022-02-22,1.206907262,test,0.8007234,test,1.169936255,test,1.27027305,test,1.6099132,test,1.659609146
2022-02-23,0.060356103,test,0.7749352,test,1.203153609,test,1.002703413,test,1.5276543,test,0.843747367
2022-02-24,3.791826324,test,0.7857323,test,1.952657148,test,0.973202054,test,1.5276543,test,0.981460283
2022-02-25,0.292031914,test,0.88962436,test,2.276018139,test,2.150353977,test,2.7947228,test,2.078514331
2022-02-26,0.595074831,test,0.75506485,test,0.965151749,test,0.795117147,test,1.7298347,test,0.632829208
2022-02-27,1.613240844,test,0.7667259,test,1.136066518,test,1.352160961,test,1.6099132,test,1.642933171
2022-02-28,0.237515711,test,-0.12435396,test,1.149639551,test,1.232066324,test,1.4995636,test,1.060094509
2022-03-01,1.272551637,test,-0.8626583,test,1.048059347,test,0.852231774,test,1.4063983,test,0.572821916
2022-03-02,2.908051832,test,-0.12984462,test,1.539491387,test,1.345746116,test,1.6099132,test,1.727556181
2022-03-03,2.771840395,test,-0.12124176,test,2.288027142,test,1.780572046,test,1.9528676,test,2.597412713
2022-03-04,4.46e-06,test,-0.14696927,test,1.593332036,test,1.840702473,test,1.9528676,test,1.839307239
2022-03-05,0.689789907,test,-0.12771316,test,1.544734902,test,1.786723898,test,1.7298347,test,0.87189021
2022-03-06,0.571296315,test,-0.003959013,test,1.673672752,test,1.493966371,test,1.6099132,test,1.406487796
2022-03-07,1.861555057,test,-0.05655844,test,1.241940361,test,1.667320775,test,2.427921,test,0.882268943
2022-03-08,3.72146088,test,0.27457005,test,1.168294705,test,1.214751743,test,1.5276543,test,1.755233857
2022-03-09,1.550084858,test,0.48313332,test,1.846308031,test,1.93950362,test,1.2759807,test,1.742140601
2022-03-10,2.30450229,test,0.7227166,test,1.587124849,test,1.538516946,test,1.7298347,test,1.201994278
2022-03-11,1.004136519,test,0.9279548,test,1.954821424,test,1.358598167,test,1.6030552,test,2.251317885
2022-03-12,0.418500955,test,0.8788732,test,1.708625305,test,1.619043983,test,1.6099132,test,1.893193583
2022-03-13,0.201153282,test,0.9458849,test,1.566596619,test,0.922198644,test,1.6099132,test,1.26574749
2022-03-14,2.110870302,test,1.1215128,test,1.385439739,test,1.150288781,test,1.5276543,test,1.230625492
2022-03-15,3.403500171,test,1.8428242,test,1.846496697,test,1.70098013,test,1.6030552,test,1.993070997
2022-03-16,2.924320703,test,2.2027621,test,1.97225708,test,2.014775754,test,1.2759807,test,2.05281266
2022-03-17,0.596468848,test,1.7253284,test,1.894616268,test,1.654475407,test,1.6030552,test,1.878690838
2022-03-18,1.371136655,test,1.4505627,test,1.668765588,test,1.559875371,test,2.136574,test,2.046164097
2022-03-19,1.631937785,test,1.4265233,test,1.401320453,test,1.367126532,test,1.6099132,test,1.600169866
2022-03-20,0.832249484,test,1.3212293,test,1.014013709,test,1.077487419,test,1.5276543,test,1.38838415
2022-03-21,0.02389356,test,1.1553358,test,1.402828809,test,1.555972628,test,1.6099132,test,1.64452569
2022-03-22,0.354846236,test,1.0456492,test,1.714986444,test,1.985541066,test,1.6099132,test,1.210202274
2022-03-23,0.11102477,test,1.1216639,test,1.339338116,test,1.078612144,test,1.5276543,test,1.172215982
2022-03-24,1.543132454,test,0.89365685,test,1.271325558,test,0.912299589,test,1.5276543,test,1.145981615
2022-03-25,4.51e-06,test,0.913211,test,1.035709964,test,0.856572861,test,1.5276543,test,1.861047678
2022-03-26,0.729018789,test,0.93886304,test,0.982051344,test,1.248115881,test,1.5276543,test,0.81954509
2022-03-27,1.488041182,test,0.915822,test,1.176461318,test,1.202307337,test,1.6099132,test,0.967128541
2022-03-28,1.128806667,test,1.0456923,test,1.350420572,test,1.450448636,test,2.427921,test,1.48696738
2022-03-29,0.534574196,test,1.304397,test,1.224712747,test,1.335791118,test,1.5276543,test,1.505481228
2022-03-30,2.811292443,test,1.5263625,test,1.343838631,test,1.377320599,test,1.6099132,test,1.719339169
